class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,ID,fold,idx
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,b5da1ea6-bbc8-11e8-b2bc-ac1f6b6435d0,1,28
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,b66c7efe-bbc8-11e8-b2bc-ac1f6b6435d0,1,30
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,b62aaa24-bbc8-11e8-b2bc-ac1f6b6435d0,1,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,b838c0a8-bbc8-11e8-b2bc-ac1f6b6435d0,2,46
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,b70c4970-bbc8-11e8-b2bc-ac1f6b6435d0,1,9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,b6731ca0-bbc8-11e8-b2bc-ac1f6b6435d0,0,28
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,b7155cfe-bbc8-11e8-b2bc-ac1f6b6435d0,0,13
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,b6b7e6d2-bbc8-11e8-b2bc-ac1f6b6435d0,0,16
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b742ef7a-bbc8-11e8-b2bc-ac1f6b6435d0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,b8ba2026-bbc8-11e8-b2bc-ac1f6b6435d0,3,15
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,b7a4b2be-bbc8-11e8-b2bc-ac1f6b6435d0,2,10
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,b92862de-bbc8-11e8-b2bc-ac1f6b6435d0,2,24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,b94181ba-bbc8-11e8-b2bc-ac1f6b6435d0,1,26
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bc592b78-bbc8-11e8-b2bc-ac1f6b6435d0,0,19
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b903116e-bbc8-11e8-b2bc-ac1f6b6435d0,3,28
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bb7ee9fe-bbc8-11e8-b2bc-ac1f6b6435d0,4,15
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ba91b742-bbc8-11e8-b2bc-ac1f6b6435d0,4,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bc027260-bbc8-11e8-b2bc-ac1f6b6435d0,0,23
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,baddc902-bbc8-11e8-b2bc-ac1f6b6435d0,1,12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,bdc6eb44-bbc8-11e8-b2bc-ac1f6b6435d0,0,16
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,be5e72fc-bbc8-11e8-b2bc-ac1f6b6435d0,2,22
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,c02acebe-bbc8-11e8-b2bc-ac1f6b6435d0,2,17
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,c03f4a88-bbc8-11e8-b2bc-ac1f6b6435d0,0,14
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,bf4bc76e-bbc8-11e8-b2bc-ac1f6b6435d0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,c2d470ac-bbc8-11e8-b2bc-ac1f6b6435d0,4,37
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c0a7e2f0-bbc8-11e8-b2bc-ac1f6b6435d0,3,44
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,c0604774-bbc8-11e8-b2bc-ac1f6b6435d0,0,7
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,c08074ae-bbc8-11e8-b2bc-ac1f6b6435d0,0,7
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c24ef4a4-bbc8-11e8-b2bc-ac1f6b6435d0,1,30
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,c2ae1aba-bbc8-11e8-b2bc-ac1f6b6435d0,1,18
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,c27a488e-bbc8-11e8-b2bc-ac1f6b6435d0,3,14
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,c156a970-bbc8-11e8-b2bc-ac1f6b6435d0,4,11
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,c151402a-bbc8-11e8-b2bc-ac1f6b6435d0,2,8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,c521f280-bbc8-11e8-b2bc-ac1f6b6435d0,1,34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,c2831fb8-bbc8-11e8-b2bc-ac1f6b6435d0,2,14
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,c370b142-bbc8-11e8-b2bc-ac1f6b6435d0,2,12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,c34781aa-bbc8-11e8-b2bc-ac1f6b6435d0,0,34
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c755241e-bbc8-11e8-b2bc-ac1f6b6435d0,2,34
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,c7f41a42-bbc8-11e8-b2bc-ac1f6b6435d0,3,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c7b87a32-bbc8-11e8-b2bc-ac1f6b6435d0,3,20
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,c7acded4-bbc8-11e8-b2bc-ac1f6b6435d0,1,41
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,c932efc8-bbc8-11e8-b2bc-ac1f6b6435d0,4,18
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,c9a583ee-bbc8-11e8-b2bc-ac1f6b6435d0,1,58
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c924edba-bbc8-11e8-b2bc-ac1f6b6435d0,0,19
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,c97f255a-bbc8-11e8-b2bc-ac1f6b6435d0,3,19
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,ca0da2c6-bbc8-11e8-b2bc-ac1f6b6435d0,3,17
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cb254dd0-bbc8-11e8-b2bc-ac1f6b6435d0,4,11
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cb96ea12-bbc8-11e8-b2bc-ac1f6b6435d0,4,6
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cba4d4d8-bbc8-11e8-b2bc-ac1f6b6435d0,3,37
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cc0ea70a-bbc8-11e8-b2bc-ac1f6b6435d0,2,15
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cbfe7cae-bbc8-11e8-b2bc-ac1f6b6435d0,4,13
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ccfe75b4-bbc8-11e8-b2bc-ac1f6b6435d0,1,30
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cba9936a-bbc8-11e8-b2bc-ac1f6b6435d0,2,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ce35516e-bbc8-11e8-b2bc-ac1f6b6435d0,3,40
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ce472f7e-bbc8-11e8-b2bc-ac1f6b6435d0,1,14
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,cfbed578-bbc8-11e8-b2bc-ac1f6b6435d0,2,14
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,d17a6d8c-bbc8-11e8-b2bc-ac1f6b6435d0,1,11
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,d232c184-bbc8-11e8-b2bc-ac1f6b6435d0,2,15
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,d2410924-bbc8-11e8-b2bc-ac1f6b6435d0,3,9
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,d2b5d9ca-bbc8-11e8-b2bc-ac1f6b6435d0,0,10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d2fce7a2-bbc8-11e8-b2bc-ac1f6b6435d0,3,9
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d3da82c4-bbc8-11e8-b2bc-ac1f6b6435d0,1,23
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d4d110bc-bbc8-11e8-b2bc-ac1f6b6435d0,1,44
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d4148b72-bbc8-11e8-b2bc-ac1f6b6435d0,4,12
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,d5615a82-bbc8-11e8-b2bc-ac1f6b6435d0,3,8
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,d83b33d6-bbc8-11e8-b2bc-ac1f6b6435d0,3,23
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d6d6ed46-bbc8-11e8-b2bc-ac1f6b6435d0,2,30
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d87f6498-bbc8-11e8-b2bc-ac1f6b6435d0,2,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,d62a5752-bbc8-11e8-b2bc-ac1f6b6435d0,3,10
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,d83ac00e-bbc8-11e8-b2bc-ac1f6b6435d0,2,12
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,d81aceac-bbc8-11e8-b2bc-ac1f6b6435d0,0,11
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d75a1a22-bbc8-11e8-b2bc-ac1f6b6435d0,2,35
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d820dd6a-bbc8-11e8-b2bc-ac1f6b6435d0,4,14
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,d8898018-bbc8-11e8-b2bc-ac1f6b6435d0,2,17
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d86136b2-bbc8-11e8-b2bc-ac1f6b6435d0,1,8
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,d9225ca2-bbc8-11e8-b2bc-ac1f6b6435d0,0,8
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,db690218-bbc8-11e8-b2bc-ac1f6b6435d0,0,6
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,db222d34-bbc8-11e8-b2bc-ac1f6b6435d0,2,28
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,dbecbd24-bbc8-11e8-b2bc-ac1f6b6435d0,1,21
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddc3537e-bbc8-11e8-b2bc-ac1f6b6435d0,4,13
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,dd49a8f8-bbc8-11e8-b2bc-ac1f6b6435d0,2,19
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dd8e4e72-bbc8-11e8-b2bc-ac1f6b6435d0,3,9
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e039b206-bbc8-11e8-b2bc-ac1f6b6435d0,3,46
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ddf68852-bbc8-11e8-b2bc-ac1f6b6435d0,0,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e30ca4e8-bbc8-11e8-b2bc-ac1f6b6435d0,2,41
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,e050b8de-bbc8-11e8-b2bc-ac1f6b6435d0,0,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,e16b7204-bbc8-11e8-b2bc-ac1f6b6435d0,0,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,e1831f4e-bbc8-11e8-b2bc-ac1f6b6435d0,0,46
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,e0745cb2-bbc8-11e8-b2bc-ac1f6b6435d0,2,8
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,e2b06598-bbc8-11e8-b2bc-ac1f6b6435d0,1,14
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,e56b56bc-bbc8-11e8-b2bc-ac1f6b6435d0,4,25
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,e733669c-bbc8-11e8-b2bc-ac1f6b6435d0,4,28
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,e695cc48-bbc8-11e8-b2bc-ac1f6b6435d0,1,12
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,e63b286a-bbc8-11e8-b2bc-ac1f6b6435d0,4,11
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,e6fbd56a-bbc8-11e8-b2bc-ac1f6b6435d0,0,13
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e6029586-bbc8-11e8-b2bc-ac1f6b6435d0,0,16
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,e7344648-bbc8-11e8-b2bc-ac1f6b6435d0,4,7
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,e924bfa0-bbc8-11e8-b2bc-ac1f6b6435d0,3,10
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,e9a80374-bbc8-11e8-b2bc-ac1f6b6435d0,2,17
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ebd91408-bbc8-11e8-b2bc-ac1f6b6435d0,4,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eef96bb0-bbc8-11e8-b2bc-ac1f6b6435d0,3,24
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ed31e6fe-bbc8-11e8-b2bc-ac1f6b6435d0,0,18
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ec5a4a82-bbc8-11e8-b2bc-ac1f6b6435d0,3,13
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,edd3f070-bbc8-11e8-b2bc-ac1f6b6435d0,3,28
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,edd24130-bbc8-11e8-b2bc-ac1f6b6435d0,4,12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ee95f5bc-bbc8-11e8-b2bc-ac1f6b6435d0,2,16
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,edbf25b4-bbc8-11e8-b2bc-ac1f6b6435d0,4,12
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eef705fa-bbc8-11e8-b2bc-ac1f6b6435d0,2,18
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,f0531600-bbc8-11e8-b2bc-ac1f6b6435d0,3,30
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ef852f74-bbc8-11e8-b2bc-ac1f6b6435d0,1,20
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,f004469c-bbc8-11e8-b2bc-ac1f6b6435d0,4,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ef2ee7fe-bbc8-11e8-b2bc-ac1f6b6435d0,2,7
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,f1954524-bbc8-11e8-b2bc-ac1f6b6435d0,2,36
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f2aec494-bbc8-11e8-b2bc-ac1f6b6435d0,1,29
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,f377e4c8-bbc8-11e8-b2bc-ac1f6b6435d0,1,51
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,f572bc4e-bbc8-11e8-b2bc-ac1f6b6435d0,4,39
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,f3d6f846-bbc8-11e8-b2bc-ac1f6b6435d0,3,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,f4e07abe-bbc8-11e8-b2bc-ac1f6b6435d0,3,38
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f565f02c-bbc8-11e8-b2bc-ac1f6b6435d0,3,12
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,f668f9ec-bbc8-11e8-b2bc-ac1f6b6435d0,2,50
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,f5cf3564-bbc8-11e8-b2bc-ac1f6b6435d0,3,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,f6edbcc2-bbc8-11e8-b2bc-ac1f6b6435d0,3,21
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f7682b10-bbc8-11e8-b2bc-ac1f6b6435d0,3,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,f6a96e14-bbc8-11e8-b2bc-ac1f6b6435d0,4,10
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f752d580-bbc8-11e8-b2bc-ac1f6b6435d0,4,17
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,f76d906e-bbc8-11e8-b2bc-ac1f6b6435d0,3,17
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f770f4d4-bbc8-11e8-b2bc-ac1f6b6435d0,3,34
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f877d230-bbc8-11e8-b2bc-ac1f6b6435d0,3,10
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,f87c7a92-bbc8-11e8-b2bc-ac1f6b6435d0,0,17
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fa8beaf2-bbc8-11e8-b2bc-ac1f6b6435d0,1,14
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,f9d40b9e-bbc8-11e8-b2bc-ac1f6b6435d0,1,14
1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,fa7e504a-bbc8-11e8-b2bc-ac1f6b6435d0,0,38
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f97df092-bbc8-11e8-b2bc-ac1f6b6435d0,3,22
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,face1b5c-bbc8-11e8-b2bc-ac1f6b6435d0,4,31
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fabd1bae-bbc8-11e8-b2bc-ac1f6b6435d0,2,12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fb119bf2-bbc8-11e8-b2bc-ac1f6b6435d0,1,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,fc05f26a-bbc8-11e8-b2bc-ac1f6b6435d0,4,9
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,fe2f2110-bbc8-11e8-b2bc-ac1f6b6435d0,4,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,fe33884a-bbc8-11e8-b2bc-ac1f6b6435d0,1,31
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fdb29eb0-bbc8-11e8-b2bc-ac1f6b6435d0,3,13
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,fed6505c-bbc8-11e8-b2bc-ac1f6b6435d0,3,23
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ff0cb6c4-bbc8-11e8-b2bc-ac1f6b6435d0,2,28
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,006f3dde-bbc9-11e8-b2bc-ac1f6b6435d0,4,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0093f39a-bbc9-11e8-b2bc-ac1f6b6435d0,2,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,024e7bec-bbc9-11e8-b2bc-ac1f6b6435d0,0,21
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,018e30a8-bbc9-11e8-b2bc-ac1f6b6435d0,2,29
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01cd718c-bbc9-11e8-b2bc-ac1f6b6435d0,1,83
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02e685cc-bbc9-11e8-b2bc-ac1f6b6435d0,4,17
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,045edf1c-bbc9-11e8-b2bc-ac1f6b6435d0,4,18
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,03f57edc-bbc9-11e8-b2bc-ac1f6b6435d0,3,9
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,02ce0bfa-bbc9-11e8-b2bc-ac1f6b6435d0,0,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02c09df8-bbc9-11e8-b2bc-ac1f6b6435d0,2,11
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,04a3d0fe-bbc9-11e8-b2bc-ac1f6b6435d0,2,8
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,086c31fe-bbc9-11e8-b2bc-ac1f6b6435d0,0,57
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05b95e8c-bbc9-11e8-b2bc-ac1f6b6435d0,2,19
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0719304a-bbc9-11e8-b2bc-ac1f6b6435d0,0,40
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,079e6530-bbc9-11e8-b2bc-ac1f6b6435d0,2,38
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0877e2a6-bbc9-11e8-b2bc-ac1f6b6435d0,3,13
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,08a711e8-bbc9-11e8-b2bc-ac1f6b6435d0,4,18
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08e00520-bbc9-11e8-b2bc-ac1f6b6435d0,0,13
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,092383fe-bbc9-11e8-b2bc-ac1f6b6435d0,4,10
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,08f4a7d2-bbc9-11e8-b2bc-ac1f6b6435d0,4,10
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,09ba5fcc-bbc9-11e8-b2bc-ac1f6b6435d0,2,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0a130a00-bbc9-11e8-b2bc-ac1f6b6435d0,2,14
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0ab5c4ca-bbc9-11e8-b2bc-ac1f6b6435d0,4,8
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0bc2c0a2-bbc9-11e8-b2bc-ac1f6b6435d0,1,34
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0dd06480-bbc9-11e8-b2bc-ac1f6b6435d0,1,15
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0c966a60-bbc9-11e8-b2bc-ac1f6b6435d0,1,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0c05db26-bbc9-11e8-b2bc-ac1f6b6435d0,1,9
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0d188b6c-bbc9-11e8-b2bc-ac1f6b6435d0,2,18
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0c621b52-bbc9-11e8-b2bc-ac1f6b6435d0,4,12
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0ede5788-bbc9-11e8-b2bc-ac1f6b6435d0,2,25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0de0c21c-bbc9-11e8-b2bc-ac1f6b6435d0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11342e40-bbc9-11e8-b2bc-ac1f6b6435d0,0,40
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107a48ea-bbc9-11e8-b2bc-ac1f6b6435d0,3,9
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115d3ca4-bbc9-11e8-b2bc-ac1f6b6435d0,1,35
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11386906-bbc9-11e8-b2bc-ac1f6b6435d0,0,15
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153adce-bbc9-11e8-b2bc-ac1f6b6435d0,1,19
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11892850-bbc9-11e8-b2bc-ac1f6b6435d0,4,11
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,175fd60c-bbc9-11e8-b2bc-ac1f6b6435d0,3,39
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12549c88-bbc9-11e8-b2bc-ac1f6b6435d0,3,27
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18b7525a-bbc9-11e8-b2bc-ac1f6b6435d0,1,29
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13937038-bbc9-11e8-b2bc-ac1f6b6435d0,3,26
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,145b6ff2-bbc9-11e8-b2bc-ac1f6b6435d0,2,15
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13fcf49a-bbc9-11e8-b2bc-ac1f6b6435d0,4,34
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151dc340-bbc9-11e8-b2bc-ac1f6b6435d0,4,7
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15a356b8-bbc9-11e8-b2bc-ac1f6b6435d0,4,20
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15e64f4a-bbc9-11e8-b2bc-ac1f6b6435d0,0,15
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16ae61b0-bbc9-11e8-b2bc-ac1f6b6435d0,2,23
